coin,method,side,entry_dt,entry,exit_dt,exit,reason,pnl_pct,pnl_usd
XRP,M3_EMAx,L,2025-09-28 00:00:00+00:00,2.8033,2025-09-28 08:00:00+00:00,2.7752,FLIP,-1.1024,-27.56
XRP,M3_EMAx,S,2025-09-28 12:00:00+00:00,2.7751,2025-09-28 12:00:00+00:00,2.8096,FLIP,-1.3432,-33.58
XRP,M3_EMAx,L,2025-09-28 16:00:00+00:00,2.8096,2025-09-30 12:00:00+00:00,2.827,FLIP,0.5193,12.98
XRP,M3_EMAx,S,2025-09-30 16:00:00+00:00,2.827,2025-09-30 16:00:00+00:00,2.8625,FLIP,-1.3557,-33.89
XRP,M3_EMAx,L,2025-09-30 20:00:00+00:00,2.8626,2025-09-30 20:00:00+00:00,2.8454,FLIP,-0.7009,-17.52
XRP,M3_EMAx,S,2025-10-01 00:00:00+00:00,2.8453,2025-10-01 08:00:00+00:00,2.933596963924002,SL,-3.2033,-80.08
XRP,M3_EMAx,S,2025-10-04 12:00:00+00:00,2.9897,2025-10-05 04:00:00+00:00,3.0633,FLIP,-2.5618,-64.04
XRP,M3_EMAx,L,2025-10-05 08:00:00+00:00,3.0633,2025-10-05 16:00:00+00:00,2.968878223021287,SL,-3.1824,-79.56
XRP,M3_EMAx,L,2025-10-06 16:00:00+00:00,3.0298,2025-10-07 00:00:00+00:00,2.9849,FLIP,-1.5819,-39.55
XRP,M3_EMAx,S,2025-10-07 04:00:00+00:00,2.9848,2025-10-12 20:00:00+00:00,2.5271,FLIP,15.2344,380.86
XRP,M3_EMAx,L,2025-10-13 00:00:00+00:00,2.5271,2025-10-14 04:00:00+00:00,2.4517,FLIP,-3.0837,-77.09
XRP,M3_EMAx,S,2025-10-14 08:00:00+00:00,2.4517,2025-10-18 08:00:00+00:00,2.3772,FLIP,2.9387,73.47
XRP,M3_EMAx,L,2025-10-18 12:00:00+00:00,2.3771,2025-10-22 00:00:00+00:00,2.4191,FLIP,1.6669,41.67
XRP,M3_EMAx,S,2025-10-22 04:00:00+00:00,2.4192,2025-10-24 04:00:00+00:00,2.4395,FLIP,-0.9391,-23.48
XRP,M3_EMAx,L,2025-10-24 08:00:00+00:00,2.4394,2025-10-28 20:00:00+00:00,2.602,FLIP,6.5656,164.14
XRP,M3_EMAx,S,2025-10-29 00:00:00+00:00,2.6019,2025-10-29 08:00:00+00:00,2.6488,FLIP,-1.9025,-47.56
XRP,M3_EMAx,L,2025-10-29 12:00:00+00:00,2.6488,2025-10-29 16:00:00+00:00,2.5532625393933976,SL,-3.7068,-92.67
XRP,M3_EMAx,L,2025-11-02 08:00:00+00:00,2.5338,2025-11-02 16:00:00+00:00,2.4874,FLIP,-1.9312,-48.28
XRP,M3_EMAx,S,2025-11-02 20:00:00+00:00,2.4873,2025-11-02 20:00:00+00:00,2.5253,FLIP,-1.6278,-40.69
XRP,M3_EMAx,L,2025-11-03 00:00:00+00:00,2.5254,2025-11-03 00:00:00+00:00,2.4387505429528953,SL,-3.5311,-88.28
XRP,M3_EMAx,L,2025-11-06 00:00:00+00:00,2.3421,2025-11-06 12:00:00+00:00,2.2331,FLIP,-4.7539,-118.85
XRP,M3_EMAx,S,2025-11-06 16:00:00+00:00,2.2332,2025-11-07 16:00:00+00:00,2.3521,FLIP,-5.4242,-135.6
XRP,M3_EMAx,L,2025-11-07 20:00:00+00:00,2.352,2025-11-09 00:00:00+00:00,2.253,FLIP,-4.3092,-107.73
XRP,M3_EMAx,S,2025-11-09 04:00:00+00:00,2.253,2025-11-09 04:00:00+00:00,2.2945,FLIP,-1.942,-48.55
XRP,M3_EMAx,L,2025-11-09 08:00:00+00:00,2.2945,2025-11-09 08:00:00+00:00,2.2736,FLIP,-1.0109,-25.27
XRP,M3_EMAx,S,2025-11-09 12:00:00+00:00,2.2736,2025-11-09 12:00:00+00:00,2.3132,FLIP,-1.8417,-46.04
XRP,M3_EMAx,L,2025-11-09 16:00:00+00:00,2.3133,2025-11-11 16:00:00+00:00,2.4149,FLIP,4.292,107.3
XRP,M3_EMAx,S,2025-11-11 20:00:00+00:00,2.4149,2025-11-13 00:00:00+00:00,2.4824,FLIP,-2.8951,-72.38
XRP,M3_EMAx,L,2025-11-13 04:00:00+00:00,2.4824,2025-11-13 16:00:00+00:00,2.353999016194241,SL,-5.2725,-131.81
XRP,M3_EMAxF,S,2025-06-17 16:00:00+00:00,2.1782,2025-06-20 08:00:00+00:00,2.1716,FLIP,0.203,5.08
XRP,M3_EMAxF,S,2025-06-20 16:00:00+00:00,2.1325,2025-06-23 20:00:00+00:00,2.1575,FLIP,-1.2723,-31.81
XRP,M3_EMAxF,L,2025-06-24 00:00:00+00:00,2.1574,2025-06-26 12:00:00+00:00,2.1187,FLIP,-1.8938,-47.35
XRP,M3_EMAxF,S,2025-06-26 16:00:00+00:00,2.1186,2025-06-28 00:00:00+00:00,2.1836,FLIP,-3.1681,-79.2
XRP,M3_EMAxF,L,2025-06-28 04:00:00+00:00,2.1837,2025-07-01 12:00:00+00:00,2.1869,FLIP,0.0465,1.16
XRP,M3_EMAxF,L,2025-07-02 20:00:00+00:00,2.2638,2025-07-04 08:00:00+00:00,2.2371,FLIP,-1.2794,-31.99
XRP,M3_EMAxF,L,2025-07-06 12:00:00+00:00,2.2611,2025-07-15 16:00:00+00:00,2.8634,FLIP,26.5375,663.44
XRP,M3_EMAxF,L,2025-07-16 00:00:00+00:00,2.9203,2025-07-23 04:00:00+00:00,3.4687,FLIP,18.6789,466.97
XRP,M3_EMAxF,S,2025-07-28 20:00:00+00:00,3.1591,2025-07-31 04:00:00+00:00,3.154,FLIP,0.0614,1.54
XRP,M3_EMAxF,S,2025-07-31 16:00:00+00:00,3.0989,2025-08-03 20:00:00+00:00,2.9463,FLIP,4.8243,120.61
XRP,M3_EMAxF,S,2025-08-05 20:00:00+00:00,2.9457,2025-08-06 16:00:00+00:00,3.01,FLIP,-2.2828,-57.07
XRP,M3_EMAxF,L,2025-08-11 08:00:00+00:00,3.2442,2025-08-11 08:00:00+00:00,3.2137,FLIP,-1.0401,-26.0
XRP,M3_EMAxF,L,2025-08-12 20:00:00+00:00,3.2872,2025-08-14 12:00:00+00:00,3.1464191179103085,SL,-4.3827,-109.57
XRP,M3_EMAxF,S,2025-08-17 20:00:00+00:00,3.0871,2025-08-22 12:00:00+00:00,3.016,FLIP,2.2031,55.08
XRP,M3_EMAxF,L,2025-08-22 16:00:00+00:00,3.016,2025-08-25 04:00:00+00:00,2.9374,FLIP,-2.7061,-67.65
XRP,M3_EMAxF,S,2025-08-25 08:00:00+00:00,2.9374,2025-08-26 16:00:00+00:00,3.0710220948746247,SL,-4.649,-116.22
XRP,M3_EMAxF,S,2025-08-28 20:00:00+00:00,2.9421,2025-09-02 08:00:00+00:00,2.7979,FLIP,4.8013,120.03
XRP,M3_EMAxF,S,2025-09-04 16:00:00+00:00,2.809,2025-09-05 08:00:00+00:00,2.843,FLIP,-1.3104,-32.76
XRP,M3_EMAxF,S,2025-09-05 16:00:00+00:00,2.8134,2025-09-05 16:00:00+00:00,2.8638,FLIP,-1.8914,-47.29
XRP,M3_EMAxF,L,2025-09-05 20:00:00+00:00,2.8638,2025-09-06 04:00:00+00:00,2.8189,FLIP,-1.6678,-41.7
XRP,M3_EMAxF,S,2025-09-06 08:00:00+00:00,2.8189,2025-09-07 04:00:00+00:00,2.8295,FLIP,-0.476,-11.9
XRP,M3_EMAxF,L,2025-09-16 20:00:00+00:00,3.0507,2025-09-17 08:00:00+00:00,3.0073,FLIP,-1.5226,-38.07
XRP,M3_EMAxF,L,2025-09-17 20:00:00+00:00,3.0306,2025-09-19 04:00:00+00:00,3.0364,FLIP,0.0914,2.28
XRP,M3_EMAxF,S,2025-09-25 08:00:00+00:00,2.8409,2025-09-27 20:00:00+00:00,2.8032,FLIP,1.227,30.68
XRP,M3_EMAxF,S,2025-09-28 12:00:00+00:00,2.7751,2025-09-28 12:00:00+00:00,2.8096,FLIP,-1.3432,-33.58
XRP,M3_EMAxF,S,2025-09-30 16:00:00+00:00,2.827,2025-09-30 16:00:00+00:00,2.8625,FLIP,-1.3557,-33.89
XRP,M3_EMAxF,L,2025-09-30 20:00:00+00:00,2.8626,2025-09-30 20:00:00+00:00,2.8454,FLIP,-0.7009,-17.52
XRP,M3_EMAxF,S,2025-10-01 00:00:00+00:00,2.8453,2025-10-01 08:00:00+00:00,2.933596963924002,SL,-3.2033,-80.08
XRP,M3_EMAxF,L,2025-10-05 08:00:00+00:00,3.0633,2025-10-05 16:00:00+00:00,2.968878223021287,SL,-3.1824,-79.56
XRP,M3_EMAxF,L,2025-10-06 16:00:00+00:00,3.0298,2025-10-07 00:00:00+00:00,2.9849,FLIP,-1.5819,-39.55
XRP,M3_EMAxF,S,2025-10-14 08:00:00+00:00,2.4517,2025-10-18 08:00:00+00:00,2.3772,FLIP,2.9387,73.47
XRP,M3_EMAxF,S,2025-10-22 04:00:00+00:00,2.4192,2025-10-24 04:00:00+00:00,2.4395,FLIP,-0.9391,-23.48
XRP,M3_EMAxF,L,2025-10-24 08:00:00+00:00,2.4394,2025-10-28 20:00:00+00:00,2.602,FLIP,6.5656,164.14
XRP,M3_EMAxF,L,2025-10-29 12:00:00+00:00,2.6488,2025-10-29 16:00:00+00:00,2.5532625393933976,SL,-3.7068,-92.67
XRP,M3_EMAxF,L,2025-11-02 08:00:00+00:00,2.5338,2025-11-02 16:00:00+00:00,2.4874,FLIP,-1.9312,-48.28
XRP,M3_EMAxF,S,2025-11-02 20:00:00+00:00,2.4873,2025-11-02 20:00:00+00:00,2.5253,FLIP,-1.6278,-40.69
XRP,M3_EMAxF,S,2025-11-03 04:00:00+00:00,2.4285,2025-11-05 20:00:00+00:00,2.342,FLIP,3.4619,86.55
XRP,M3_EMAxF,S,2025-11-06 16:00:00+00:00,2.2332,2025-11-07 16:00:00+00:00,2.3521,FLIP,-5.4242,-135.6
XRP,M3_EMAxF,S,2025-11-09 04:00:00+00:00,2.253,2025-11-09 04:00:00+00:00,2.2945,FLIP,-1.942,-48.55
XRP,M3_EMAxF,S,2025-11-09 12:00:00+00:00,2.2736,2025-11-09 12:00:00+00:00,2.3132,FLIP,-1.8417,-46.04
XRP,M3_EMAxF,L,2025-11-13 04:00:00+00:00,2.4824,2025-11-13 16:00:00+00:00,2.353999016194241,SL,-5.2725,-131.81
XRP,M4_GoldenPocket,L,2025-06-17 16:00:00+00:00,2.2087567,2025-06-18 08:00:00+00:00,2.1405,SL,-3.1903,-79.76
XRP,M4_GoldenPocket,L,2025-06-27 12:00:00+00:00,2.06815,2025-07-10 00:00:00+00:00,2.06815,TP2,12.5074,312.69
XRP,M4_GoldenPocket,L,2025-07-23 12:00:00+00:00,3.183301,2025-08-01 04:00:00+00:00,2.9541,SL,-7.3001,-182.5
XRP,M4_GoldenPocket,L,2025-07-22 08:00:00+00:00,3.4862826,2025-07-23 12:00:00+00:00,3.3219,SL,-4.8151,-120.38
XRP,M4_GoldenPocket,L,2025-07-29 00:00:00+00:00,3.1430616999999996,2025-07-30 08:00:00+00:00,3.0499,SL,-3.064,-76.6
XRP,M4_GoldenPocket,L,2025-08-05 20:00:00+00:00,2.91625,2025-08-08 00:00:00+00:00,2.91625,TP2,10.4222,260.56
XRP,M4_GoldenPocket,L,2025-08-11 20:00:00+00:00,3.1125887,2025-08-18 00:00:00+00:00,2.9882,SL,-4.0963,-102.41
XRP,M4_GoldenPocket,L,2025-08-14 20:00:00+00:00,3.2144581,2025-08-14 20:00:00+00:00,3.0774,SL,-4.3638,-109.1
XRP,M4_GoldenPocket,L,2025-08-25 04:00:00+00:00,2.9244368,2025-08-29 12:00:00+00:00,2.833,SL,-3.2266,-80.67
XRP,M4_GoldenPocket,L,2025-08-25 12:00:00+00:00,2.9339183,2025-08-29 12:00:00+00:00,2.833,SL,-3.5397,-88.49
XRP,M4_GoldenPocket,L,2025-08-28 16:00:00+00:00,2.9352127999999995,2025-08-29 04:00:00+00:00,2.8685,SL,-2.3728,-59.32
XRP,M4_GoldenPocket,L,2025-09-22 00:00:00+00:00,2.8991773,2025-09-22 04:00:00+00:00,2.8046,SL,-3.3622,-84.06
XRP,M4_GoldenPocket,L,2025-09-14 08:00:00+00:00,3.0494394,2025-09-15 16:00:00+00:00,2.9864,SL,-2.1672,-54.18
XRP,M4_GoldenPocket,L,2025-09-30 12:00:00+00:00,2.8122499999999997,2025-10-02 16:00:00+00:00,2.8122499999999997,TP2,6.5481,163.7
XRP,M4_GoldenPocket,L,2025-10-04 12:00:00+00:00,2.9385111,2025-10-07 16:00:00+00:00,2.8556,SL,-2.9215,-73.04
XRP,M4_GoldenPocket,L,2025-10-04 12:00:00+00:00,2.9367471,2025-10-07 16:00:00+00:00,2.8556,SL,-2.8632,-71.58
XRP,M4_GoldenPocket,L,2025-10-14 16:00:00+00:00,2.4578468,2025-10-16 12:00:00+00:00,2.354,SL,-4.3251,-108.13
XRP,M4_GoldenPocket,L,2025-10-21 12:00:00+00:00,2.420035,2025-10-22 20:00:00+00:00,2.3635,SL,-2.4361,-60.9
XRP,M4_GoldenPocket,L,2025-10-30 04:00:00+00:00,2.4881694000000003,2025-10-30 16:00:00+00:00,2.3841,SL,-4.2826,-107.06
XRP,M4_GoldenPocket,L,2025-11-06 20:00:00+00:00,2.2200705000000003,2025-11-13 16:00:00+00:00,2.2200705000000003,TIME,6.4169,160.42
XRP,M4_GoldenPocket,L,2025-11-08 16:00:00+00:00,2.2628,2025-11-10 08:00:00+00:00,2.2628,TP2,7.7583,193.96
XRP,M4_GoldenPocket,S,2025-06-06 16:00:00+00:00,2.1826483,2025-06-08 08:00:00+00:00,2.2408,SL,-2.7643,-69.11
XRP,M4_GoldenPocket,S,2025-06-16 08:00:00+00:00,2.2243835,2025-06-16 12:00:00+00:00,2.2892,SL,-3.0139,-75.35
XRP,M4_GoldenPocket,S,2025-06-25 12:00:00+00:00,2.2268499999999998,2025-06-30 16:00:00+00:00,2.2268499999999998,BE,2.3642,59.11
XRP,M4_GoldenPocket,S,2025-06-23 16:00:00+00:00,2.0591039,2025-06-23 20:00:00+00:00,2.1575,SL,-4.8786,-121.96
XRP,M4_GoldenPocket,S,2025-07-20 08:00:00+00:00,3.52789,2025-07-21 12:00:00+00:00,3.6066,SL,-2.3311,-58.28
XRP,M4_GoldenPocket,S,2025-07-28 00:00:00+00:00,3.2681,2025-08-07 20:00:00+00:00,3.2681,BE,4.7132,117.83
XRP,M4_GoldenPocket,S,2025-07-28 00:00:00+00:00,3.2893,2025-08-07 20:00:00+00:00,3.2893,BE,4.3599,109.0
XRP,M4_GoldenPocket,S,2025-08-07 20:00:00+00:00,3.1842464,2025-08-07 20:00:00+00:00,3.3181,SL,-4.3036,-107.59
XRP,M4_GoldenPocket,S,2025-08-04 12:00:00+00:00,3.0513771,2025-08-07 20:00:00+00:00,3.3181,SL,-8.8411,-221.03
XRP,M4_GoldenPocket,S,2025-08-03 20:00:00+00:00,2.9788767000000003,2025-08-07 16:00:00+00:00,3.1001,SL,-4.1694,-104.24
XRP,M4_GoldenPocket,S,2025-08-22 12:00:00+00:00,3.0009756000000003,2025-08-22 16:00:00+00:00,3.0009756000000003,BE,2.9586,73.96
XRP,M4_GoldenPocket,S,2025-08-26 16:00:00+00:00,2.9919807,2025-09-08 12:00:00+00:00,2.9919807,BE,2.7707,69.27
XRP,M4_GoldenPocket,S,2025-09-07 12:00:00+00:00,2.9392626,2025-09-09 04:00:00+00:00,3.0193,SL,-2.823,-70.58
XRP,M4_GoldenPocket,S,2025-09-23 00:00:00+00:00,2.8615221,2025-09-24 16:00:00+00:00,2.9759,SL,-4.0971,-102.43
XRP,M4_GoldenPocket,S,2025-09-28 20:00:00+00:00,2.8633379,2025-10-01 08:00:00+00:00,2.9427,SL,-2.8717,-71.79
XRP,M4_GoldenPocket,S,2025-10-11 16:00:00+00:00,2.1052394,2025-10-12 12:00:00+00:00,2.4869,SL,-18.2291,-455.73
XRP,M4_GoldenPocket,S,2025-10-12 20:00:00+00:00,2.6040104,2025-10-25 12:00:00+00:00,2.6040104,BE,5.5415,138.54
XRP,M4_GoldenPocket,S,2025-10-15 08:00:00+00:00,2.5315307000000002,2025-10-17 08:00:00+00:00,2.5315307000000002,TP2,8.7222,218.05
XRP,M4_GoldenPocket,S,2025-10-18 04:00:00+00:00,2.3431666,2025-10-20 00:00:00+00:00,2.4328,SL,-3.9253,-98.13
XRP,M4_GoldenPocket,S,2025-10-24 04:00:00+00:00,2.4508961,2025-10-24 20:00:00+00:00,2.5093,SL,-2.483,-62.07
XRP,M4_GoldenPocket,S,2025-10-31 16:00:00+00:00,2.5362,2025-11-04 16:00:00+00:00,2.5362,TP2,10.1521,253.8
XRP,M4_GoldenPocket,S,2025-11-05 16:00:00+00:00,2.338851,2025-11-10 00:00:00+00:00,2.4604,SL,-5.297,-132.42
XRP,M4_GoldenPocket,S,2025-11-08 08:00:00+00:00,2.2999728999999998,2025-11-09 20:00:00+00:00,2.3649,SL,-2.923,-73.07
XRP,M4_GoldenPocket,S,2025-11-13 12:00:00+00:00,2.4629027,2025-11-13 16:00:00+00:00,2.4629027,TIME,5.9438,148.59
ADA,M1_55EMA,S,2025-06-16 20:00:00+00:00,0.6548,2025-06-16 20:00:00+00:00,0.6436001543859546,TP,1.6104,40.26
ADA,M1_55EMA,S,2025-06-24 08:00:00+00:00,0.5817,2025-06-26 12:00:00+00:00,0.5504048209232849,TP,5.28,132.0
ADA,M1_55EMA,S,2025-06-30 04:00:00+00:00,0.568,2025-06-30 16:00:00+00:00,0.5883781528871486,SL,-3.6877,-92.19
ADA,M1_55EMA,L,2025-07-04 12:00:00+00:00,0.5812,2025-07-04 12:00:00+00:00,0.5704538832355337,SL,-1.949,-48.72
ADA,M1_55EMA,L,2025-07-07 20:00:00+00:00,0.5799,2025-07-08 04:00:00+00:00,0.5719983419464397,SL,-1.4626,-36.56
ADA,M1_55EMA,L,2025-07-08 12:00:00+00:00,0.5843,2025-07-09 12:00:00+00:00,0.6146286341976124,TP,5.0906,127.26
ADA,M1_55EMA,L,2025-07-23 16:00:00+00:00,0.834,2025-07-23 16:00:00+00:00,0.8005027175015037,SL,-4.1165,-102.91
ADA,M1_55EMA,S,2025-07-25 12:00:00+00:00,0.81,2025-07-25 12:00:00+00:00,0.7802917801744658,TP,3.5677,89.19
ADA,M1_55EMA,L,2025-07-27 12:00:00+00:00,0.8232,2025-07-28 04:00:00+00:00,0.8532454960862913,TP,3.5498,88.75
ADA,M1_55EMA,S,2025-08-04 20:00:00+00:00,0.7435,2025-08-07 08:00:00+00:00,0.7629088063497474,SL,-2.7105,-67.76
ADA,M1_55EMA,L,2025-08-11 20:00:00+00:00,0.7847,2025-08-11 20:00:00+00:00,0.7732776440314899,SL,-1.5556,-38.89
ADA,M1_55EMA,L,2025-08-12 04:00:00+00:00,0.7814,2025-08-12 16:00:00+00:00,0.8236247771293693,TP,5.3037,132.59
ADA,M1_55EMA,S,2025-08-21 04:00:00+00:00,0.8849,2025-08-21 16:00:00+00:00,0.8556120024773402,TP,3.2098,80.24
ADA,M1_55EMA,L,2025-08-24 12:00:00+00:00,0.892,2025-08-24 16:00:00+00:00,0.9129306336581716,TP,2.2465,56.16
ADA,M1_55EMA,L,2025-08-25 04:00:00+00:00,0.9187,2025-08-25 04:00:00+00:00,0.879554350037601,SL,-4.361,-109.02
ADA,M1_55EMA,S,2025-08-27 16:00:00+00:00,0.872,2025-08-27 20:00:00+00:00,0.8478735638869753,TP,2.6668,66.67
ADA,M1_55EMA,S,2025-08-28 12:00:00+00:00,0.8674,2025-08-29 04:00:00+00:00,0.8316134588755553,TP,4.0257,100.64
ADA,M1_55EMA,S,2025-09-03 04:00:00+00:00,0.8338,2025-09-04 12:00:00+00:00,0.811478741308263,TP,2.5771,64.43
ADA,M1_55EMA,S,2025-09-05 16:00:00+00:00,0.8245,2025-09-08 08:00:00+00:00,0.8535043451147647,SL,-3.6178,-90.45
ADA,M1_55EMA,L,2025-09-14 16:00:00+00:00,0.886,2025-09-15 04:00:00+00:00,0.8741766539120205,SL,-1.4345,-35.86
ADA,M1_55EMA,S,2025-09-16 20:00:00+00:00,0.8769,2025-09-17 04:00:00+00:00,0.8841298875953658,SL,-0.9245,-23.11
ADA,M1_55EMA,S,2025-09-17 12:00:00+00:00,0.8714,2025-09-17 20:00:00+00:00,0.8904970928678478,SL,-2.2915,-57.29
ADA,M1_55EMA,L,2025-09-20 00:00:00+00:00,0.8898,2025-09-21 08:00:00+00:00,0.8803179799948763,SL,-1.1656,-29.14
ADA,M1_55EMA,S,2025-09-29 16:00:00+00:00,0.8017,2025-10-01 08:00:00+00:00,0.8195726246767716,SL,-2.3293,-58.23
ADA,M1_55EMA,L,2025-10-06 00:00:00+00:00,0.8365,2025-10-06 12:00:00+00:00,0.8654576364226396,TP,3.3618,84.04
ADA,M1_55EMA,S,2025-10-21 20:00:00+00:00,0.6685,2025-10-22 08:00:00+00:00,0.6261853927441497,TP,6.2298,155.74
ADA,M1_55EMA,S,2025-10-24 16:00:00+00:00,0.6447,2025-10-26 08:00:00+00:00,0.6705553946780093,SL,-4.1105,-102.76
ADA,M1_55EMA,L,2025-10-28 04:00:00+00:00,0.6647,2025-10-28 04:00:00+00:00,0.6569975945827192,SL,-1.2588,-31.47
ADA,M1_55EMA,L,2025-10-28 16:00:00+00:00,0.6638,2025-10-28 20:00:00+00:00,0.648138872193234,SL,-2.4593,-61.48
ADA,M1_55EMA,L,2025-11-11 12:00:00+00:00,0.5799,2025-11-11 16:00:00+00:00,0.570141586471987,SL,-1.7828,-44.57
ADA,M1_55EMA,S,2025-11-13 08:00:00+00:00,0.5644,2025-11-13 16:00:00+00:00,0.5437799980280091,TP,3.5534,88.84
ADA,M2_StochRSI,S,2025-06-28 01:00:00+00:00,0.5578,2025-06-28 14:00:00+00:00,0.5594,OSC,-0.3868,-9.67
ADA,M2_StochRSI,S,2025-07-02 08:00:00+00:00,0.5564,2025-07-02 11:00:00+00:00,0.5643251024067377,SL,-1.5244,-38.11
ADA,M2_StochRSI,S,2025-07-02 13:00:00+00:00,0.559,2025-07-02 14:00:00+00:00,0.5663911118654149,SL,-1.4222,-35.56
ADA,M2_StochRSI,L,2025-07-03 18:00:00+00:00,0.5932,2025-07-04 07:00:00+00:00,0.581884106508711,SL,-2.0076,-50.19
ADA,M2_StochRSI,L,2025-07-04 10:00:00+00:00,0.5829,2025-07-04 14:00:00+00:00,0.5737149804632098,SL,-1.6757,-41.89
ADA,M2_StochRSI,S,2025-07-05 02:00:00+00:00,0.5727,2025-07-05 06:00:00+00:00,0.5807571563471922,SL,-1.5069,-37.67
ADA,M2_StochRSI,L,2025-07-07 22:00:00+00:00,0.5776,2025-07-08 13:00:00+00:00,0.5852,OSC,1.2158,30.39
ADA,M2_StochRSI,L,2025-07-10 16:00:00+00:00,0.6288,2025-07-11 00:00:00+00:00,0.6731,OSC,6.9452,173.63
ADA,M2_StochRSI,L,2025-07-11 20:00:00+00:00,0.7432,2025-07-11 21:00:00+00:00,0.7208705936655869,SL,-3.1045,-77.61
ADA,M2_StochRSI,L,2025-07-12 01:00:00+00:00,0.7063,2025-07-13 05:00:00+00:00,0.7214,OSC,2.0379,50.95
ADA,M2_StochRSI,L,2025-07-14 15:00:00+00:00,0.7474,2025-07-14 20:00:00+00:00,0.7269531451301814,SL,-2.8357,-70.89
ADA,M2_StochRSI,L,2025-07-14 22:00:00+00:00,0.7357,2025-07-15 03:00:00+00:00,0.7163410601966581,SL,-2.7314,-68.28
ADA,M2_StochRSI,L,2025-07-15 05:00:00+00:00,0.7273,2025-07-16 02:00:00+00:00,0.7378,OSC,1.3437,33.59
ADA,M2_StochRSI,L,2025-07-17 05:00:00+00:00,0.7537,2025-07-17 12:00:00+00:00,0.8101,OSC,7.3831,184.58
ADA,M2_StochRSI,L,2025-07-18 18:00:00+00:00,0.8309,2025-07-18 20:00:00+00:00,0.8012750444262329,SL,-3.6654,-91.64
ADA,M2_StochRSI,L,2025-07-18 22:00:00+00:00,0.8136,2025-07-19 06:00:00+00:00,0.8239,OSC,1.166,29.15
ADA,M2_StochRSI,L,2025-07-21 21:00:00+00:00,0.8799,2025-07-22 04:00:00+00:00,0.8557835080864981,SL,-2.8408,-71.02
ADA,M2_StochRSI,L,2025-07-23 10:00:00+00:00,0.8619,2025-07-23 12:00:00+00:00,0.8431260005459883,SL,-2.2782,-56.96
ADA,M2_StochRSI,L,2025-07-23 15:00:00+00:00,0.8266,2025-07-23 17:00:00+00:00,0.8040096212157167,SL,-2.8329,-70.82
ADA,M2_StochRSI,S,2025-07-24 04:00:00+00:00,0.8158,2025-07-26 03:00:00+00:00,0.8246,TIME,-1.1787,-29.47
ADA,M2_StochRSI,L,2025-07-27 02:00:00+00:00,0.8254,2025-07-28 00:00:00+00:00,0.8317,OSC,0.6633,16.58
ADA,M2_StochRSI,L,2025-07-28 16:00:00+00:00,0.8053,2025-07-28 20:00:00+00:00,0.789028230773134,SL,-2.1206,-53.01
ADA,M2_StochRSI,S,2025-07-29 09:00:00+00:00,0.8029,2025-07-29 21:00:00+00:00,0.782,OSC,2.5031,62.58
ADA,M2_StochRSI,S,2025-07-30 05:00:00+00:00,0.7793,2025-07-30 13:00:00+00:00,0.7617,OSC,2.1584,53.96
ADA,M2_StochRSI,S,2025-07-31 08:00:00+00:00,0.7817,2025-08-01 02:00:00+00:00,0.7376,OSC,5.5416,138.54
ADA,M2_StochRSI,S,2025-08-03 05:00:00+00:00,0.7142,2025-08-03 23:00:00+00:00,0.7300715429206954,SL,-2.3223,-58.06
ADA,M3_EMAx,S,2025-06-12 04:00:00+00:00,0.6903,2025-06-16 00:00:00+00:00,0.6366,FLIP,7.6792,191.98
ADA,M3_EMAx,L,2025-06-16 04:00:00+00:00,0.6366,2025-06-17 04:00:00+00:00,0.6322,FLIP,-0.7912,-19.78
ADA,M3_EMAx,S,2025-06-17 08:00:00+00:00,0.6322,2025-06-23 20:00:00+00:00,0.5817,FLIP,7.888,197.2
ADA,M3_EMAx,L,2025-06-24 00:00:00+00:00,0.5817,2025-06-25 16:00:00+00:00,0.5713,FLIP,-1.8879,-47.2
ADA,M3_EMAx,S,2025-06-25 20:00:00+00:00,0.5713,2025-06-28 12:00:00+00:00,0.564,FLIP,1.1778,29.44
ADA,M3_EMAx,L,2025-06-28 16:00:00+00:00,0.564,2025-06-29 12:00:00+00:00,0.5556,FLIP,-1.5894,-39.73
ADA,M3_EMAx,S,2025-06-29 16:00:00+00:00,0.5556,2025-06-29 20:00:00+00:00,0.5747565826939856,SL,-3.5479,-88.7
ADA,M3_EMAx,S,2025-07-01 12:00:00+00:00,0.5598,2025-07-02 12:00:00+00:00,0.5774,FLIP,-3.244,-81.1
ADA,M3_EMAx,L,2025-07-02 16:00:00+00:00,0.5775,2025-07-04 12:00:00+00:00,0.5709,FLIP,-1.2429,-31.07
ADA,M3_EMAx,S,2025-07-04 16:00:00+00:00,0.5708,2025-07-06 12:00:00+00:00,0.5852,FLIP,-2.6228,-65.57
ADA,M3_EMAx,L,2025-07-06 16:00:00+00:00,0.5852,2025-07-07 20:00:00+00:00,0.5802,FLIP,-0.9544,-23.86
ADA,M3_EMAx,S,2025-07-08 00:00:00+00:00,0.5802,2025-07-08 16:00:00+00:00,0.5889,FLIP,-1.5995,-39.99
ADA,M3_EMAx,L,2025-07-08 20:00:00+00:00,0.589,2025-07-15 00:00:00+00:00,0.7186,FLIP,21.9034,547.58
ADA,M3_EMAx,S,2025-07-15 04:00:00+00:00,0.7185,2025-07-15 20:00:00+00:00,0.7468,FLIP,-4.0388,-100.97
